,Store Number,City,Sales,Ave. Sale Price,County Number,Zip Code,Ave. Margin per Liter,Volume Sold(L),Ave. Volume sold(L),Margin,Q1 Sales
235,3612,MAQUOKETA,53379.84,68.8772129032,49,52060,2.38298670736,4128.83,5.32752258065,4.35116129032,15023.65
236,3618,CEDAR RAPIDS,64153.98,206.282893891,57,52404,0.451074535963,5262.0,16.9196141479,5.00900321543,11520.3
237,3621,SHELDON,31043.53,75.531703163,71,51201,3.16760922167,2562.93,6.23583941606,5.0495620438,7742.54
238,3622,SPIRIT LAKE,41171.16,192.388598131,30,51360,0.522672916623,3274.5,15.3014018692,5.59014018692,7323.54
239,3624,NEWTON,17259.12,158.340550459,50,50208,0.563014416776,1306.5,11.9862385321,5.42146788991,4291.14
240,3625,ANKENY,50380.86,183.203127273,77,50021,0.498148888889,3951.0,14.3672727273,5.37007272727,10197.12
241,3626,SPENCER,31938.6,167.217801047,21,51301,0.466794084126,2842.5,14.8821989529,5.05994764398,5113.56
242,3628,CEDAR RAPIDS,41413.14,161.770078125,57,52402,0.490927951389,3211.5,12.544921875,5.155703125,9735.6
243,3629,COUNCIL BLUFFS,45812.04,153.731677852,78,51503,0.484182812349,3709.5,12.4479865772,4.99708053691,10973.34
244,3631,AUDUBON,8754.68,76.7954385965,5,50025,2.03741771094,797.25,6.99342105263,4.33219298246,4741.79
245,3632,DUBUQUE,40977.9,140.817525773,31,52003,0.514359079256,3184.5,10.9432989691,4.99687285223,9043.14
246,3635,OGDEN,6219.91,76.7890123457,8,50212,2.42586419753,507.75,6.26851851852,4.49530864198,1441.27
247,3644,ALTOONA,59082.3,167.371954674,77,50009,0.539510958155,4272.0,12.1019830028,5.23878186969,13865.28
248,3645,WINDSOR HEIGHTS,30602.76,159.389375,77,50311,0.559921227403,2191.5,11.4140625,5.56901041667,6809.4
249,3647,CLINTON,41206.62,162.87201581,23,52732,0.460538019951,3402.0,13.4466403162,4.98924901186,8053.56
250,3648,FAIRBANK,4294.71,61.353,10,50629,2.10969671202,380.25,5.43214285714,4.90628571429,690.42
251,3650,HOLSTEIN,23756.4,92.0790697674,47,51025,1.97504723792,1597.0,6.18992248062,5.45581395349,3715.72
252,3651,INDIANOLA,16242.84,138.827692308,91,50125,0.482350834351,1333.5,11.3974358974,4.95863247863,3054.24
253,3652,IDA GROVE,3901.24,177.329090909,47,51445,1.24654040404,251.5,11.4318181818,5.11954545455,867.43
254,3654,BELMOND,9479.3,141.482089552,99,50421,0.801746920161,819.75,12.2350746269,5.12059701493,2312.42
255,3655,SIOUX CITY,9142.26,95.231875,97,51104,2.50626767113,577.45,6.01510416667,5.76260416667,1900.56
256,3656,ANKENY,20611.26,174.671694915,77,50021,0.667144202314,1186.5,10.0550847458,5.93966101695,6208.08
257,3660,KNOXVILLE,13818.6,139.581818182,63,50138,0.519739458073,1059.0,10.696969697,5.05252525253,3404.34
258,3663,WATERLOO,33199.62,173.82,7,50702,0.426710019668,2722.5,14.2539267016,4.84570680628,5653.98
259,3664,NORTHWOOD,11226.05,67.2218562874,98,50459,1.49505524665,954.41,5.71502994012,4.52604790419,2643.93
260,3666,CEDAR RAPIDS,30745.8,175.690285714,57,52404,0.631465684051,1977.0,11.2971428571,5.86988571429,5832.06
261,3670,CORALVILLE,45033.36,152.13972973,52,52241,0.469075548763,3624.75,12.245777027,4.87391891892,6853.5
262,3676,GREENE,3939.16,46.3430588235,12,50636,2.46859757236,354.62,4.172,4.61223529412,938.82
263,3677,EVERLY,573.51,95.585,21,51338,0.755793650794,56.25,9.375,4.00833333333,292.02
264,3678,DES MOINES,17220.56,113.293157895,77,50320,2.58030171309,1019.7,6.70855263158,6.29782894737,4326.54
265,3679,MONONA,12115.68,54.5751351351,22,52159,3.25602867153,803.09,3.61752252252,6.23869369369,3977.9
266,3682,WESLEY,23243.51,166.025071429,55,50483,2.08401536281,1692.87,12.0919285714,6.15621428571,6996.28
267,3688,FREDERICKSBURG,4154.49,69.2415,19,50630,1.20478108466,400.5,6.675,4.4305,1210.47
268,3690,WATERLOO,14908.31,147.607029703,7,50702,0.830122190791,835.75,8.27475247525,5.47257425743,2252.86
269,3691,URBANDALE,28984.64,221.256793893,77,50322,0.620179631649,1676.1,12.7946564885,6.28900763359,4932.38
270,3692,MT VERNON,16331.52,226.826666667,57,52314,1.9219846175,1279.25,17.7673611111,6.81902777778,16331.52
271,3695,REMSEN,10120.82,96.3887619048,75,51050,1.5782755102,837.35,7.97476190476,4.65,2383.77
272,3696,DES MOINES,13050.3,151.747674419,77,50315,0.602757013658,844.5,9.81976744186,5.73755813953,4128.6
273,3698,WEST DES MOINES,13544.38,104.187538462,77,50266,3.67883993453,576.3,4.43307692308,7.32253846154,2133.58
274,3700,AVOCA,31242.73,91.6209090909,78,51521,2.67111445525,2157.16,6.32598240469,5.09724340176,7722.08
275,3704,EMMETSBURG,22466.76,46.3232164948,74,50536,3.46802438441,1606.7,3.31278350515,5.48288659794,5376.84
276,3705,ROCK RAPIDS,29694.56,95.1748717949,60,51246,2.07923490139,2189.0,7.01602564103,5.06993589744,8182.95
277,3707,CEDAR RAPIDS,27494.16,137.4708,57,52402,0.927748611111,1555.95,7.77975,5.9278,4076.36
278,3710,COLUMBUS JUNCTION,5657.64,245.984347826,58,52738,0.181931612319,381.0,16.5652173913,1.51391304348,1076.4
279,3712,MONTEZUMA,14675.45,99.1584459459,79,50171,1.93581644144,971.0,6.56081081081,5.98189189189,5626.63
280,3713,MASON CITY,47366.88,203.291330472,17,50401,0.483194822447,3891.0,16.6995708155,5.39184549356,9600.9
281,3715,DAVENPORT,16548.95,84.4334183673,82,52807,2.24458727705,903.81,4.6112755102,4.0118877551,2875.25
282,3717,SUMNER,9022.86,34.4383969466,9,50674,3.54573044411,685.53,2.61652671756,5.10377862595,1583.13
283,3719,MARSHALLTOWN,25413.66,155.91202454,64,50158,0.520975474034,2020.5,12.3957055215,5.44349693252,6138.54
284,3721,DECORAH,49072.02,155.291202532,96,52101,0.510109939053,3745.5,11.8528481013,5.09613924051,12345.42
285,3722,SIOUX CITY,33500.22,150.901891892,97,51106,0.51086036036,2653.5,11.9527027027,5.0872972973,8233.2
286,3723,ONAWA,27713.0,43.099533437,67,51040,3.36336382153,2015.71,3.13485225505,4.7434992224,6742.62
287,3726,OTTUMWA,22019.1,147.779194631,90,52501,0.477392670715,1824.0,12.2416107383,5.02785234899,5320.92
288,3728,COUNCIL BLUFFS,30198.98,89.8779166667,78,51503,3.21125596419,1956.59,5.82318452381,5.27791666667,6990.86
289,3731,DAVENPORT,46132.38,151.75125,82,52807,0.541612694932,3407.9,11.2101973684,5.16934210526,11776.44
290,3732,ELDRIDGE,29187.48,85.3435087719,82,52748,2.05938878141,2311.38,6.75842105263,5.1968128655,5714.35
291,3735,OSKALOOSA,27677.41,94.7856506849,10,52577,1.66962023674,2135.2,7.31232876712,4.64630136986,6381.32
292,3738,DUBUQUE,12549.05,73.8179411765,31,52001,2.65596708217,1337.65,7.86852941176,3.86358823529,2156.7
293,3740,WATERLOO,24676.94,123.3847,7,50702,0.895913925194,1610.27,8.05135,4.47325,6297.1
294,3742,LEMARS,16030.44,152.670857143,75,51031,0.503080120937,1197.0,11.4,5.17761904762,4709.4
295,3744,DYERSVILLE,21456.81,100.736197183,31,52040,1.26143345257,1751.62,8.22356807512,4.7223943662,4481.8
296,3747,SIGOURNEY,9245.21,59.646516129,54,52591,1.79199564772,817.25,5.27258064516,4.42432258065,1750.11
297,3749,STORM LAKE,20477.28,220.185806452,11,50588,0.423957899528,1710.0,18.3870967742,5.28344086022,3497.4
298,3756,MANNING,11264.0,50.0622222222,14,51455,3.47298639423,810.8,3.60355555556,4.93586666667,1874.88
299,3757,SIOUX CITY,52098.9,158.838109756,97,51108,0.483929778382,4050.0,12.3475609756,5.09079268293,10130.7
300,3761,LENOX,1890.37,54.0105714286,87,50851,2.69951927438,146.5,4.18571428571,4.21257142857,1890.37
301,3762,WINDSOR HEIGHTS,28529.49,84.6572403561,77,50322,4.84124013669,1813.81,5.38222551929,5.73507418398,7606.44
302,3763,HAWARDEN,13500.68,97.1271942446,84,51023,1.62221922462,1062.24,7.64201438849,5.11237410072,2833.1
303,3766,NEW HAMPTON,8716.96,64.0952941176,19,50659,2.7474268238,845.23,6.21492647059,4.9525,2504.24
304,3769,CEDAR FALLS,55042.92,174.739428571,7,50613,0.451051435203,4584.0,14.5523809524,4.97819047619,9034.26
305,3772,DES MOINES,26845.27,187.729160839,77,50314,0.64919028152,1334.65,9.33321678322,3.65846153846,1055.58
306,3773,CEDAR RAPIDS,232066.78,249.534172043,57,52401,1.91240446215,12549.97,13.4945913978,6.954,48574.94
307,3774,DUBUQUE,15309.07,125.484180328,31,52001,0.510191929048,1724.25,14.1331967213,3.19991803279,4602.58
308,3776,DAVENPORT,51421.2,156.295440729,82,52806,0.513059648446,3595.5,10.9285714286,5.01015197568,11921.76
309,3778,DES MOINES,10820.72,48.5234080717,77,50310,2.59879164906,608.77,2.7299103139,4.26650224215,2306.88
310,3779,FORT DODGE,5435.14,98.8207272727,94,50501,1.94620663781,459.4,8.35272727273,4.238,1331.64
311,3782,GUTTENBURG,11397.73,103.615727273,22,52052,1.22061233766,887.3,8.06636363636,4.71609090909,1935.21
312,3783,POCAHONTAS,21527.77,88.2285655738,76,50574,2.05630222534,1995.84,8.17967213115,4.53729508197,10062.43
313,3784,INDEPENDENCE,25800.13,123.445598086,10,50644,1.86919741589,1794.39,8.58559808612,4.94459330144,4709.89
314,3785,DES MOINES,13057.3,70.2005376344,77,50315,2.83423691958,962.15,5.17284946237,4.51193548387,4234.02
315,3789,OSKALOOSA,24149.4,206.405128205,62,52577,0.480385636116,1800.0,15.3846153846,5.31521367521,5779.92
316,3790,MT PLEASANT,27335.64,193.869787234,44,52641,0.488987405292,2037.0,14.4468085106,5.3580141844,4193.76
317,3803,STRAWBERRY POINT,4281.48,115.715675676,22,52076,0.47901973402,406.5,10.9864864865,4.83297297297,1073.76
318,3805,DAVENPORT,38364.56,129.61,82,52084,2.06135715642,1685.68,5.69486486486,4.48023648649,9046.09
319,3806,WEST DES MOINES,24603.3,201.666393443,77,50266,0.653473913609,1377.3,11.2893442623,6.14852459016,4585.08
320,3808,LA PORTE CITY,11738.16,60.8194818653,7,50651,2.10487691508,953.95,4.94274611399,4.42901554404,2766.17
321,3811,KEOKUK,19715.34,154.02609375,56,52632,0.540523892196,1503.0,11.7421875,5.46109375,3549.72
322,3813,MOUNT AYR,9448.68,83.6166371681,80,50854,0.996211897738,813.75,7.20132743363,4.92796460177,1262.37
323,3814,WEST DES MOINES,247417.42,2061.81183333,25,50266,0.78833275675,12984.0,108.2,8.78108333333,56443.62
324,3816,RED OAK,15948.97,83.9419473684,69,51566,2.30705915831,1189.89,6.26257894737,5.23336842105,3338.59
325,3818,KNOXVILLE,19976.56,31.8098089172,63,50138,3.99760622649,1352.93,2.15434713376,4.49469745223,4946.14
326,3819,DECORAH,24181.86,79.5455921053,96,52101,2.94298179354,1918.89,6.31213815789,5.21950657895,4160.36
327,3820,SIOUX CITY,172792.22,210.9795116,97,51103,2.33617292808,9760.14,11.9171428571,5.36652014652,51033.86
328,3822,SWISHER,5395.65,42.8226190476,52,52338,5.20082973638,320.38,2.5426984127,6.58182539683,1264.93
329,3825,DES MOINES,18004.38,92.8060824742,77,50316,1.67251260643,1119.0,5.76804123711,3.64922680412,3711.98
330,3826,OSCEOLA,1644.84,149.530909091,20,50213,0.490851370851,150.0,13.6363636364,5.72,214.56
331,3829,MOUNT VERNON,12884.31,59.6495833333,57,52314,1.56943342152,1002.75,4.64236111111,4.35365740741,4591.15
332,3830,CRESTON,31623.3,163.851295337,88,50801,0.526205280039,2367.0,12.2642487047,5.59357512953,6652.26
333,3831,MADRID,8566.47,56.3583552632,8,50156,2.30567960471,691.26,4.54776315789,4.11690789474,1824.2
334,3833,ATLANTIC,17016.06,157.556111111,15,50022,0.490226505417,1467.0,13.5833333333,5.10259259259,4127.4
335,3838,BETTENDORF,43016.15,164.812835249,48,52722,0.700502308519,2951.25,11.3074712644,5.19191570881,9240.54
336,3841,DUBUQUE,7184.5,43.2801204819,31,52001,2.58911352176,706.89,4.25837349398,3.48608433735,2267.87
337,3842,BANCROFT,32827.2,101.318518519,55,50517,3.02043423244,2322.57,7.16842592593,5.4575617284,6050.89
338,3845,OTHO,1860.06,97.8978947368,94,50569,0.427726608187,154.5,8.13157894737,2.95631578947,142.98
339,3849,DYERSVILLE,8149.51,83.1582653061,31,52040,2.5626271461,634.55,6.475,4.62418367347,1500.73
340,3853,DAVENPORT,14970.24,139.908785047,82,52804,1.6435122736,985.18,9.20728971963,2.87953271028,3194.39
341,3855,STORM LAKE,7747.87,68.5652212389,11,50588,2.76775990308,524.91,4.64522123894,4.70601769912,1231.9
342,3857,WAUKON,31604.56,99.6989274448,3,52172,2.12595853522,2225.12,7.01930599369,5.36788643533,4735.92
343,3858,DAVENPORT,18985.81,68.7891666667,82,52806,2.69719284625,1477.66,5.35384057971,4.27746376812,4368.13
344,3859,INDEPENDENCE,26230.26,194.298222222,10,50644,0.465529176115,1995.0,14.7777777778,5.20192592593,7131.72
345,3864,SCHALLER,1056.37,70.4246666667,81,51053,2.13226190476,90.75,6.05,5.106,318.91
346,3866,AMES,12133.42,173.334571429,85,50010,0.669703514739,704.7,10.0671428571,6.23071428571,1346.88
347,3868,MARION,60912.54,168.732797784,57,52302,0.510111373882,4837.5,13.4002770083,5.23703601108,13585.26
348,3869,CORALVILLE,35050.15,51.6963864307,52,52241,3.86449669673,1764.75,2.60287610619,5.66982300885,7153.37
349,3870,ALTOONA,9749.34,180.543333333,77,50009,0.730925925926,517.5,9.58333333333,6.235,1744.38
350,3871,WEST DES MOINES,9398.2,180.734615385,77,50266,0.707602258852,494.7,9.51346153846,6.65673076923,2081.94
351,3872,DUBUQUE,6713.22,163.737073171,31,52003,0.838892760356,360.0,8.78048780488,6.15682926829,2026.32
352,3873,CORALVILLE,17021.34,175.477731959,52,52241,0.64553291878,978.0,10.0824742268,5.68773195876,2482.68
353,3876,MANSON,6387.86,69.4332608696,13,50563,1.2582707902,492.62,5.35456521739,4.2697826087,1181.42
354,3877,DES MOINES,14305.82,174.461219512,77,50322,0.780754452187,762.6,9.3,6.71256097561,2928.66
355,3879,SIOUX CITY,11804.84,171.084637681,97,51106,0.719138198758,651.9,9.44782608696,6.54057971014,2242.56
356,3880,COUNCIL BLUFFS,10512.68,219.014166667,78,51503,0.827312334656,500.1,10.41875,7.67291666667,3018.8
357,3881,MARSHALLTOWN,46690.89,196.180210084,64,50158,0.937110427504,2659.2,11.1731092437,6.57478991597,10907.73
358,3882,DAVENPORT,4969.34,54.0145652174,82,52802,1.17079942205,419.74,4.56239130435,3.07304347826,1370.95
359,3886,ANAMOSA,30174.78,214.005531915,53,52205,0.458692871202,2386.5,16.9255319149,5.19794326241,5928.9
360,3888,GRINNELL,20069.4,165.862809917,79,50112,0.49848900258,1543.5,12.7561983471,5.27016528926,4748.16
361,3889,WAVERLY,21290.94,204.720576923,9,50677,0.419889270452,1888.5,18.1586538462,5.09317307692,5664.54
362,3890,CEDAR RAPIDS,16125.57,30.1976966292,57,52405,3.87784638315,1094.88,2.05033707865,3.19279026217,4052.72
363,3891,EMMETSBURG,3875.16,168.485217391,74,50536,0.571630434783,265.5,11.5434782609,4.94956521739,1556.64
364,3894,CEDAR RAPIDS,12705.42,55.7255263158,57,52402,1.54182461614,1005.58,4.41043859649,2.25026315789,2757.56
365,3896,IOWA CITY,20643.38,59.3200574713,52,52240,2.79545781421,1145.98,3.29304597701,3.09704022989,4474.94
366,3899,WEST DES MOINES,47295.36,161.970410959,77,50266,0.521550753787,3513.0,12.0308219178,5.30907534247,9444.84
367,3901,FORT DODGE,7514.0,183.268292683,94,50501,0.698681765389,422.1,10.2951219512,6.48536585366,1957.34
368,3907,MUSCATINE,8407.24,35.0301666667,70,52761,3.84342817886,537.8,2.24083333333,3.53775,2222.85
369,3908,FORT MADISON,18547.2,118.135031847,56,52627,0.426300222424,1725.0,10.9872611465,4.26929936306,5800.26
370,3909,MELCHER-DALLAS,13171.39,93.4141134752,63,50163,1.97874954791,941.51,6.67737588652,4.92106382979,3068.1
371,3910,RIVERSIDE,11935.51,172.978405797,92,52327,0.982180009202,591.25,8.56884057971,6.64782608696,3418.58
372,3912,CEDAR RAPIDS,14785.72,32.8571555556,57,52405,4.29422893482,993.94,2.20875555556,3.29471111111,3958.84
373,3916,OTTUMWA,7762.55,27.4295053004,90,52501,3.51701222944,610.65,2.15777385159,2.89077738516,1519.7
374,3917,DAVENPORT,18041.52,63.9770212766,82,52804,2.48241568323,1252.11,4.44010638298,3.40234042553,3882.01
375,3918,DAVENPORT,5308.28,62.4503529412,82,52802,2.82387688584,437.6,5.14823529412,3.64776470588,1229.99
376,3920,CLINTON,14166.2,32.4912844037,23,52732,4.32691927837,1082.14,2.48197247706,3.65626146789,2716.59
377,3925,NORTH LIBERTY,7558.07,103.535205479,48,52317,1.8073937269,452.77,6.20232876712,5.87917808219,7558.07
378,3926,IOWA CITY,72807.73,145.035318725,52,52240,1.47795696793,5504.73,10.9655976096,4.65083665339,21966.77
379,3928,NORTH LIBERTY,12098.48,47.6318110236,52,52317,3.36290921615,763.8,3.00708661417,3.41511811024,3684.3
380,3930,ST LUCAS,6810.42,174.626153846,33,52166,1.73233007733,394.25,10.108974359,7.82948717949,2240.58
381,3932,MAPLETON,22826.04,67.9346428571,67,51034,2.25441013612,1797.38,5.3493452381,5.12574404762,5327.24
382,3934,MAQUOKETA,19830.36,178.651891892,49,52060,0.544935534174,1705.5,15.3648648649,5.8445045045,5382.3
383,3942,TOLEDO,37893.23,75.1849801587,86,52342,2.27751650377,2781.08,5.51801587302,4.49954365079,8336.23
384,3943,NEVADA,13837.01,36.222539267,85,50201,2.58979144916,1137.74,2.97837696335,4.10154450262,3225.37
385,3944,DUBUQUE,97737.99,693.177234043,31,52002,0.439935271694,8132.25,57.6755319149,6.25375886525,16624.74
386,3947,BROOKLYN,9976.63,65.6357236842,79,52211,2.65874916458,788.2,5.18552631579,5.23236842105,2504.81
387,3949,PELLA,17988.12,199.868,63,50219,0.437779394474,1267.5,14.0833333333,5.153,2430.42
388,3950,STATE CENTER,3368.04,28.7866666667,48,50247,3.22025332205,298.32,2.54974358974,3.60085470085,960.46
389,3952,BETTENDORF,331874.38,362.308275109,82,52722,2.05071193176,18577.38,20.2809825328,6.58742358079,85840.78
390,3957,EDGEWOOD,4914.12,69.2129577465,22,52042,1.28037670467,415.5,5.85211267606,4.60464788732,1020.52
391,3959,DUBUQUE,9140.08,58.9682580645,31,52001,2.21724432497,989.48,6.38374193548,3.71187096774,1459.92
392,3963,COUNCIL BLUFFS,14750.81,34.7896462264,78,51501,3.43226466511,1023.52,2.41396226415,3.14622641509,4032.91
393,3964,SIOUX RAPIDS,7190.41,50.2825874126,11,50585,1.62004904906,619.22,4.33020979021,4.83853146853,2144.54
394,3968,MONROE,4695.59,85.3743636364,50,50170,1.19839466089,352.25,6.40454545455,4.76563636364,694.26
395,3969,GREENFIELD,1393.94,174.2425,1,50849,1.82827430556,86.85,10.85625,6.3325,1393.94
396,3970,NEVADA,7189.92,62.5210434783,85,50201,3.04615044859,541.61,4.70965217391,4.82408695652,1631.83
397,3972,HUBBARD,3876.58,63.5504918033,42,50122,1.91362347125,408.12,6.69049180328,4.20147540984,462.58
398,3973,AMES,14837.35,103.037152778,85,50014,2.5672288222,1259.75,8.74826388889,5.23902777778,5980.0
399,3980,IOWA CITY,61060.5,165.925271739,52,52246,0.52322997182,4342.5,11.8002717391,5.05157608696,12531.36
400,3981,SIOUX CENTER,37057.56,174.799811321,84,51250,0.543565005562,2562.0,12.0849056604,5.40462264151,7297.14
401,3986,SIOUX CITY,33890.01,100.563827893,97,51101,3.42963214788,2082.74,6.18023738872,5.04026706231,7878.25
402,3987,ALGONA,25765.52,142.350939227,55,50511,1.76977338696,1969.52,10.8813259669,5.49729281768,3848.2
403,3989,CHEROKEE,14416.42,100.114027778,18,51012,1.07217974349,1055.21,7.32784722222,4.63930555556,3076.96
404,3990,OSKALOOSA,33335.34,69.448625,62,52577,3.86081362825,2316.74,4.82654166667,5.36070833333,7278.46
405,3993,WATERLOO,28992.83,115.509282869,7,50701,1.92171174219,1530.72,6.09848605578,4.14466135458,5680.49
406,3995,CEDAR FALLS,43059.99,219.693826531,7,50613,1.25989278122,3022.0,15.4183673469,5.38469387755,10739.71
407,3997,OSCEOLA,14799.54,178.307710843,20,50213,0.507837062536,1107.0,13.3373493976,5.46,2734.98
408,4000,WOODBINE,6444.7,52.3959349593,43,51579,2.33611924119,449.2,3.65203252033,4.13853658537,1499.72
409,4001,CARROLL,23931.66,168.532816901,14,51401,0.539967902654,1919.25,13.5158450704,5.58971830986,5343.78
410,4004,AMES,41235.72,171.8155,85,50010,0.526959885991,3094.5,12.89375,5.28204166667,7689.42
411,4006,LARCHWOOD,11546.42,183.276507937,60,51241,0.813731733434,752.25,11.9404761905,5.4073015873,3116.64
412,4008,ANTHON,9452.11,64.3000680272,97,51004,2.71567231571,769.93,5.23761904762,4.48755102041,1891.05
413,4010,GLENWOOD,6845.82,112.226557377,65,51534,0.458003512881,587.25,9.62704918033,3.85016393443,1366.74
414,4011,ALBIA,16557.65,108.931907895,68,52531,1.3408575111,1172.17,7.71164473684,4.65440789474,4273.14
415,4012,DES MOINES,1956.64,75.2553846154,77,50316,2.27276327839,122.87,4.72576923077,3.06576923077,1717.39
416,4013,TIPTON,11077.08,162.898235294,16,52772,0.557167075163,733.5,10.7867647059,4.85382352941,1210.56
417,4014,DENISON,21490.96,147.198356164,24,51442,0.526019963579,1565.7,10.7239726027,5.12452054795,4378.48
418,4015,AMES,28580.48,204.146285714,85,50010,0.572292054771,2370.0,16.9285714286,5.5095,5421.54
419,4016,CONRAD,3709.55,63.9577586207,38,50621,2.69599098321,320.88,5.5324137931,5.01155172414,775.66
420,4018,GLADBROOK,3213.47,57.3833928571,48,50635,2.05485402494,278.25,4.96875,3.89857142857,582.7
421,4019,MANCHESTER,27067.2,170.233962264,28,52057,0.524134446765,2148.0,13.5094339623,5.40748427673,4521.42
422,4021,FAIRFIELD,20316.54,136.35261745,51,52556,0.610897983914,1451.4,9.74093959732,5.09476510067,3220.86
423,4023,BOONE,23959.8,146.992638037,8,50036,0.586201188042,1668.0,10.2331288344,5.57944785276,5830.92
424,4024,IOWA FALLS,11173.1,159.615714286,42,50126,0.617639455782,867.0,12.3857142857,5.00157142857,2709.24
425,4025,BELLE PLAINE,7568.84,55.2470072993,6,52208,2.37756629123,701.45,5.1200729927,4.27897810219,1226.32
426,4027,CENTERVILLE,15417.66,130.658135593,4,52544,0.45932842346,1233.0,10.4491525424,4.52737288136,4314.66
427,4030,LAKE PARK,642.84,53.57,30,51347,1.80675925926,52.5,4.375,4.125,642.84
428,4034,POSTVILLE,2923.33,94.3009677419,3,52162,1.1215828213,273.8,8.83225806452,4.33935483871,275.79
429,4042,GLENWOOD,3990.9,166.2875,65,51534,3.28867063492,224.25,9.34375,11.65375,1877.56
430,4046,CENTERVILLE,5127.31,39.1397709924,4,52544,3.27803425549,435.57,3.32496183206,4.19977099237,530.33
431,4051,MAQUOKETA,22808.58,205.482702703,49,52060,0.610242594976,2345.25,21.1283783784,4.57315315315,2330.43
432,4057,DES MOINES,45577.42,167.564044118,77,50316,2.82074496633,2238.1,8.22830882353,6.32658088235,7995.22
433,4059,BELLE PLAINE,105.41,21.082,6,52208,2.05744761905,11.0,2.2,3.014,105.41
434,4062,DES MOINES,31916.59,97.3066768293,77,50314,3.17384746463,1636.71,4.9899695122,4.53777439024,10364.64
435,4067,WELLMAN,10487.18,52.4359,90,52356,3.39245948413,823.99,4.11995,5.15865,1907.68
436,4068,WEST DES MOINES,19787.8,74.3902255639,77,50265,2.71460397869,1146.73,4.31101503759,4.11721804511,4530.93
437,4069,OTTUMWA,19921.06,321.307419355,90,52501,1.68749633043,960.0,15.4838709677,5.20290322581,1035.2
438,4070,BELLE PLAINE,19144.09,101.830265957,6,52208,2.57752816978,1540.74,8.19542553191,5.79021276596,4293.11
439,4071,KELLOG,1472.67,73.6335,50,50136,1.28370059372,133.67,6.6835,3.399,881.49
440,4073,FOREST CITY,46202.84,143.934080997,95,50436,1.13092184147,3956.74,12.3262928349,5.14,7508.99
441,4077,WATERLOO,16559.96,131.428253968,7,50703,1.77707096403,785.5,6.23412698413,4.19063492063,4665.76
442,4081,STORY CITY,7511.9,72.9310679612,85,50248,0.951492525813,695.5,6.75242718447,3.72213592233,1742.96
443,4083,ANKENY,30771.23,130.941404255,77,50021,2.01237074412,2335.37,9.93774468085,5.03123404255,5822.39
444,4084,ANKENY,17843.37,134.160676692,77,50023,1.86358515336,1470.5,11.0563909774,4.70556390977,3584.39
445,4085,WATERLOO,3332.56,133.3024,7,50703,0.425149494949,186.7,7.468,2.3296,3332.56
446,4090,WINTHROP,3783.14,145.505384615,10,50682,1.71066697192,248.25,9.54807692308,5.60192307692,204.18
447,4091,CLEAR LAKE,18256.78,95.0873958333,17,50428,1.30285477017,1819.75,9.47786458333,4.54151041667,2317.93
448,4092,NORWALK,23610.98,314.813066667,91,50211,0.982243255746,1741.87,23.2249333333,4.54786666667,3797.62
449,4097,SCHLESWIG,9918.29,54.7971823204,24,51461,3.69912560291,695.25,3.84116022099,5.8635359116,2280.81
450,4098,WASHINGTON,16834.8,153.043636364,92,52353,0.503971861472,1153.5,10.4863636364,4.92572727273,3480.96
451,4102,AMES,14778.5,83.0252808989,85,50010,1.32949648653,1519.0,8.53370786517,4.00921348315,2645.43
452,4103,AMES,17187.79,128.267089552,85,50010,1.26511395404,1165.2,8.69552238806,5.2773880597,4731.48
453,4104,MASON CITY,26620.96,260.989803922,17,50401,0.439028349179,2619.55,25.6818627451,4.4537254902,11220.6
454,4105,NEVADA,12605.43,58.9038785047,85,50201,2.67221443406,1129.25,5.27686915888,4.64476635514,2199.41
455,4106,DUBUQUE,6393.22,38.7467878788,31,52002,3.42380182464,648.2,3.92848484848,3.66824242424,1484.89
456,4107,BOONE,31116.14,123.968685259,8,50036,2.17392181855,2558.45,10.1930278884,5.00972111554,12006.94
457,4110,PARKERSBURG,7255.65,122.977118644,12,50665,0.413237489911,654.0,11.0847457627,4.09474576271,889.08
458,4112,NORTH LIBERTY,13860.47,135.886960784,52,52317,0.927857240118,913.95,8.96029411765,5.1931372549,3745.8
459,4114,ATLANTIC,13597.95,102.240225564,15,50022,3.29767194773,934.02,7.02270676692,6.94157894737,2520.9
460,4116,LAKE VIEW,5304.84,123.368372093,81,51450,2.26765965301,377.75,8.78488372093,5.68627906977,747.78
461,4118,LAKE VIEW,13027.99,106.786803279,81,51450,1.07520873992,1079.7,8.85,4.86221311475,2393.95
462,4119,CEDAR FALLS,7169.42,183.831282051,7,50613,0.680680708181,403.0,10.3333333333,5.7841025641,438.12
463,4121,WAPELLO,375.06,75.012,58,52653,1.09244444444,27.0,5.4,3.656,375.06
464,4125,WAPELLO,5688.35,44.7901574803,58,52653,1.55566751031,500.48,3.94078740157,3.89496062992,1558.2
465,4126,SOLON,15522.81,146.441603774,52,52333,0.742421945193,1079.75,10.1863207547,5.0029245283,2272.26
466,4129,AMES,68035.93,67.4959623016,85,50010,3.13740317841,3370.91,3.34415674603,6.15203373016,13513.26
467,4130,KEOSAUQUA,3319.86,144.34173913,89,52565,0.504522084196,231.0,10.0434782609,4.93652173913,777.48
468,4131,URBANDALE,15754.21,152.953495146,77,50322,0.9268961576,1021.75,9.91990291262,4.6654368932,2556.12
469,4132,CAMANCHE,11899.99,105.309646018,23,52730,1.41460999843,943.89,8.35300884956,4.46044247788,3068.34
